fire_event_name,job_id,fire_name,date_mode,post_fire_days,sensor,status,job_status
CASTLE_date2021-03-19_range10_modealarm_sensorsentinel-2,fe97a996-f0bc-484e-bd0b-1e615d0c0ddb,CASTLE,alarm,10,sentinel-2,success,complete
CASTLE_date2021-03-19_range15_modealarm_sensorsentinel-2,5f105222-97f1-4d85-9fac-67cb25f7dd0a,CASTLE,alarm,15,sentinel-2,success,complete
CASTLE_date2021-03-19_range21_modealarm_sensorsentinel-2,ba30498a-7b22-4d6c-a3cd-71ba33385ea4,CASTLE,alarm,21,sentinel-2,success,complete
CASTLE_date2021-03-19_range30_modealarm_sensorsentinel-2,2270433b-e4a5-49e7-917f-715499b323b4,CASTLE,alarm,30,sentinel-2,success,complete
CASTLE_date2021-03-19_range45_modealarm_sensorsentinel-2,0f40c6d5-ffdb-4f0c-984d-f1bc2bdd1fba,CASTLE,alarm,45,sentinel-2,success,complete
CASTLE_date2021-03-19_range60_modealarm_sensorsentinel-2,62aced34-7749-4f4a-906b-e3ba13ddff60,CASTLE,alarm,60,sentinel-2,success,complete
CASTLE_date2021-03-19_range90_modealarm_sensorsentinel-2,bac713ad-4104-4a7d-99fa-40c44562e2b7,CASTLE,alarm,90,sentinel-2,success,complete
CASTLE_date2021-03-19_range5_modealarm_sensorlandsat,174dce2d-fb42-417e-a98d-8dc977416b92,CASTLE,alarm,5,landsat,success,failed
CASTLE_date2021-03-19_range10_modealarm_sensorlandsat,9f242589-b4ed-47c5-a563-b0da19fea07a,CASTLE,alarm,10,landsat,success,complete
CASTLE_date2021-03-19_range15_modealarm_sensorlandsat,166136a8-9d53-415e-99b5-d63aa40e1996,CASTLE,alarm,15,landsat,success,complete
CASTLE_date2021-03-19_range21_modealarm_sensorlandsat,11f06dee-3610-4fce-8ce9-618e48171da9,CASTLE,alarm,21,landsat,success,complete
CASTLE_date2021-03-19_range30_modealarm_sensorlandsat,554792b0-2d6f-4f20-bde0-a8077faa874c,CASTLE,alarm,30,landsat,success,complete
CASTLE_date2021-03-19_range45_modealarm_sensorlandsat,b3d06bfd-d4e6-44ed-b6fe-da41e5330122,CASTLE,alarm,45,landsat,success,complete
CASTLE_date2021-03-19_range60_modealarm_sensorlandsat,18d20c67-b555-4f26-8095-eb05c5ee9a04,CASTLE,alarm,60,landsat,success,complete
CASTLE_date2021-03-19_range90_modealarm_sensorlandsat,d623c28a-bbd4-4965-a7c4-b8127e1be505,CASTLE,alarm,90,landsat,success,complete
CASTLE_date2021-03-21_range5_modecont_sensorsentinel-2,8d61faca-694b-44bd-bda0-4185dcaf5c18,CASTLE,cont,5,sentinel-2,success,complete
CASTLE_date2021-03-21_range10_modecont_sensorsentinel-2,d3ea2e0c-12f0-4efa-a7ee-48df450475e2,CASTLE,cont,10,sentinel-2,success,complete
CASTLE_date2021-03-21_range15_modecont_sensorsentinel-2,53e05382-8f86-424f-8fab-ba12713cd3e7,CASTLE,cont,15,sentinel-2,success,complete
CASTLE_date2021-03-21_range21_modecont_sensorsentinel-2,cd9eebc7-b068-4fb3-8705-0c2e16ae9e73,CASTLE,cont,21,sentinel-2,success,complete
CASTLE_date2021-03-21_range30_modecont_sensorsentinel-2,caa5fdf2-ca16-4894-86a7-2eaa00660684,CASTLE,cont,30,sentinel-2,success,complete
CASTLE_date2021-03-21_range45_modecont_sensorsentinel-2,e39b2eee-8f82-46f4-ba8b-f8aad641fe6c,CASTLE,cont,45,sentinel-2,success,complete
CASTLE_date2021-03-21_range60_modecont_sensorsentinel-2,c053503f-bba0-4141-bd30-84ab3b114e89,CASTLE,cont,60,sentinel-2,success,complete
CASTLE_date2021-03-21_range90_modecont_sensorsentinel-2,fd3ad1b2-caf0-4d69-90ae-583961bf72da,CASTLE,cont,90,sentinel-2,success,complete
CASTLE_date2021-03-21_range5_modecont_sensorlandsat,380a3608-bdf0-4dda-b246-857f8078478d,CASTLE,cont,5,landsat,success,failed
CASTLE_date2021-03-21_range10_modecont_sensorlandsat,fcc75cb2-79ff-43fa-9b38-29c963df09e4,CASTLE,cont,10,landsat,success,complete
CASTLE_date2021-03-21_range15_modecont_sensorlandsat,f0f211c4-5739-4f69-8465-e11c76ceaef9,CASTLE,cont,15,landsat,success,complete
CASTLE_date2021-03-21_range21_modecont_sensorlandsat,15cfe86d-e69f-45ca-8bc6-f305c9930855,CASTLE,cont,21,landsat,success,complete
CASTLE_date2021-03-21_range30_modecont_sensorlandsat,c5d5a17b-79e8-4a14-ab93-9e9904e654f4,CASTLE,cont,30,landsat,success,complete
CASTLE_date2021-03-21_range45_modecont_sensorlandsat,62512810-105d-414f-9d97-eb2f065afd9e,CASTLE,cont,45,landsat,success,complete
CASTLE_date2021-03-21_range60_modecont_sensorlandsat,d184adb9-0c2c-400f-8aa5-9083a5d20e33,CASTLE,cont,60,landsat,success,complete
CASTLE_date2021-03-21_range90_modecont_sensorlandsat,8b49e38d-45bb-48ab-a90e-9b7ab34a8770,CASTLE,cont,90,landsat,success,complete
DOME_date2020-08-15_range5_modealarm_sensorsentinel-2,0b7d47db-d3c5-489e-967e-a74db8ba26f5,DOME,alarm,5,sentinel-2,success,failed
DOME_date2020-08-15_range10_modealarm_sensorsentinel-2,88bc178a-6bdb-43ce-8b4a-dad507ad9c61,DOME,alarm,10,sentinel-2,success,failed
DOME_date2020-08-15_range15_modealarm_sensorsentinel-2,0f32018c-6515-4a44-b1e5-03ee1ea4b432,DOME,alarm,15,sentinel-2,success,failed
DOME_date2020-08-15_range21_modealarm_sensorsentinel-2,1592fed9-b8b0-4ee6-a0d8-95b1ff7afdae,DOME,alarm,21,sentinel-2,success,failed
DOME_date2020-08-15_range30_modealarm_sensorsentinel-2,aa553555-e27c-4341-ab71-757b8a0e50ad,DOME,alarm,30,sentinel-2,success,failed
DOME_date2020-08-15_range45_modealarm_sensorsentinel-2,05ce6a27-1e9c-4328-9cde-e8740079143d,DOME,alarm,45,sentinel-2,success,failed
DOME_date2020-08-15_range60_modealarm_sensorsentinel-2,39949d8d-fb5b-4bf4-8596-12c5a8e7ed23,DOME,alarm,60,sentinel-2,success,failed
DOME_date2020-08-15_range90_modealarm_sensorsentinel-2,6613d2c2-c736-4689-a0eb-75f02960c2fa,DOME,alarm,90,sentinel-2,success,failed
DOME_date2020-08-15_range5_modealarm_sensorlandsat,f1ff8fd4-7347-4a5f-ae4f-2a1bafe8bd46,DOME,alarm,5,landsat,success,failed
DOME_date2020-08-15_range10_modealarm_sensorlandsat,c4c28fbe-62d8-4f26-8ee2-00a838c33cad,DOME,alarm,10,landsat,success,complete
DOME_date2020-08-15_range15_modealarm_sensorlandsat,ca2c033e-0471-407a-b9ec-2475d8d37f4b,DOME,alarm,15,landsat,success,complete
DOME_date2020-08-15_range21_modealarm_sensorlandsat,27a6f2a1-ce58-4f3e-9c3c-3fcc4ba8ae01,DOME,alarm,21,landsat,success,complete
DOME_date2020-08-15_range30_modealarm_sensorlandsat,f03552eb-cf26-441e-b39a-e892b81e959e,DOME,alarm,30,landsat,success,complete
DOME_date2020-08-15_range45_modealarm_sensorlandsat,65142927-1d3a-4549-8c00-a2a3225b25e3,DOME,alarm,45,landsat,success,complete
DOME_date2020-08-15_range60_modealarm_sensorlandsat,83bef45b-1889-4802-a641-f97e757bfb43,DOME,alarm,60,landsat,success,complete
DOME_date2020-08-15_range90_modealarm_sensorlandsat,03d81a50-3dae-49c4-963d-11e9dc74e61c,DOME,alarm,90,landsat,success,complete
DOME_date2020-09-12_range5_modecont_sensorsentinel-2,f934e3fa-e083-424a-a77a-b75c140ec5f6,DOME,cont,5,sentinel-2,success,failed
DOME_date2020-09-12_range10_modecont_sensorsentinel-2,3c6735fc-812e-41ff-b7c8-b763a7240dc7,DOME,cont,10,sentinel-2,success,failed
DOME_date2020-09-12_range15_modecont_sensorsentinel-2,015032b3-3ccb-4bc5-8563-b0f6a13f5982,DOME,cont,15,sentinel-2,success,failed
DOME_date2020-09-12_range21_modecont_sensorsentinel-2,b3560cc2-4fac-4507-8783-cd4787571296,DOME,cont,21,sentinel-2,success,failed
DOME_date2020-09-12_range30_modecont_sensorsentinel-2,f0312b24-739c-4a5b-80f5-03dfd75bda0a,DOME,cont,30,sentinel-2,success,failed
DOME_date2020-09-12_range45_modecont_sensorsentinel-2,aa81ca81-3812-417a-8890-8059ca78bc14,DOME,cont,45,sentinel-2,success,failed
DOME_date2020-09-12_range60_modecont_sensorsentinel-2,74423744-9648-4943-a510-a2531cd23c77,DOME,cont,60,sentinel-2,success,failed
DOME_date2020-09-12_range90_modecont_sensorsentinel-2,b505315f-3150-45c1-a3ed-df0e510878af,DOME,cont,90,sentinel-2,success,failed
DOME_date2020-09-12_range5_modecont_sensorlandsat,1c4d1cff-18bd-47a8-8f5b-80044a093c91,DOME,cont,5,landsat,success,complete
DOME_date2020-09-12_range10_modecont_sensorlandsat,b8b7985e-2e8b-40a3-84d6-c85c63056b60,DOME,cont,10,landsat,success,complete
DOME_date2020-09-12_range15_modecont_sensorlandsat,91b686e5-8c21-47a7-82ec-ff0cfc0ed80d,DOME,cont,15,landsat,success,complete
DOME_date2020-09-12_range21_modecont_sensorlandsat,f6e81c8d-174c-40fa-9e2b-877c4006f3c9,DOME,cont,21,landsat,success,complete
DOME_date2020-09-12_range30_modecont_sensorlandsat,2588be0e-2e97-4016-a4b8-098480eeadc4,DOME,cont,30,landsat,success,complete
DOME_date2020-09-12_range45_modecont_sensorlandsat,a39c3ab0-9e7c-47bf-87d1-fb5caafaa53f,DOME,cont,45,landsat,success,complete
DOME_date2020-09-12_range60_modecont_sensorlandsat,680aca2c-f72a-4aac-b4cc-8515490c0532,DOME,cont,60,landsat,success,complete
DOME_date2020-09-12_range90_modecont_sensorlandsat,c9051833-9e4e-4bf4-9e1c-d9cc70be1e04,DOME,cont,90,landsat,success,complete
RATTLESNAKE_date2020-08-16_range5_modealarm_sensorsentinel-2,d25773db-3ec2-4da3-8987-40e1047ad401,RATTLESNAKE,alarm,5,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range10_modealarm_sensorsentinel-2,bb920832-b8e4-41d1-a0be-1687260c8e14,RATTLESNAKE,alarm,10,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range15_modealarm_sensorsentinel-2,22ee5ed3-2627-4f4b-940b-44e682185dfe,RATTLESNAKE,alarm,15,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range21_modealarm_sensorsentinel-2,358bbe3f-a31f-44e9-a72c-c0ea7ba131f3,RATTLESNAKE,alarm,21,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range30_modealarm_sensorsentinel-2,6063c075-a4b0-4052-9cc2-c2388676d169,RATTLESNAKE,alarm,30,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range45_modealarm_sensorsentinel-2,a9df821d-2654-4c8a-ba80-72e744a8731e,RATTLESNAKE,alarm,45,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range60_modealarm_sensorsentinel-2,01b60911-f762-45cf-882f-b960c8c8bacc,RATTLESNAKE,alarm,60,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range90_modealarm_sensorsentinel-2,79732842-ff86-4438-a36c-e2c9bef105df,RATTLESNAKE,alarm,90,sentinel-2,success,complete
RATTLESNAKE_date2020-08-16_range5_modealarm_sensorlandsat,cc3ad65d-e1d1-469d-8e0f-cc02212b5dc0,RATTLESNAKE,alarm,5,landsat,success,complete
RATTLESNAKE_date2020-08-16_range10_modealarm_sensorlandsat,e79e94f2-6ea4-4ce5-bff7-29de29e93a3a,RATTLESNAKE,alarm,10,landsat,success,complete
RATTLESNAKE_date2020-08-16_range15_modealarm_sensorlandsat,accf8a6d-7b06-4184-ab02-cc5005e63416,RATTLESNAKE,alarm,15,landsat,success,complete
RATTLESNAKE_date2020-08-16_range21_modealarm_sensorlandsat,9711ad21-f33c-4845-957f-005235135c25,RATTLESNAKE,alarm,21,landsat,success,complete
RATTLESNAKE_date2020-08-16_range30_modealarm_sensorlandsat,ef99b8f5-bf13-4c1f-96a2-911f0a906ad9,RATTLESNAKE,alarm,30,landsat,success,complete
RATTLESNAKE_date2020-08-16_range45_modealarm_sensorlandsat,71496b0b-58c6-48c5-926d-e236c6855394,RATTLESNAKE,alarm,45,landsat,success,complete
RATTLESNAKE_date2020-08-16_range60_modealarm_sensorlandsat,0395b861-c6fd-4651-ab74-d25265b91e66,RATTLESNAKE,alarm,60,landsat,success,complete
RATTLESNAKE_date2020-08-16_range90_modealarm_sensorlandsat,ee28fc76-f180-44b2-973e-1939af1b56bd,RATTLESNAKE,alarm,90,landsat,success,complete
RATTLESNAKE_date2020-12-28_range5_modecont_sensorsentinel-2,3f529adc-04b6-495f-ace5-d497345787e9,RATTLESNAKE,cont,5,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range10_modecont_sensorsentinel-2,90fb26c6-68a2-4c80-98c7-274d038c8e03,RATTLESNAKE,cont,10,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range15_modecont_sensorsentinel-2,4368fc8d-f070-4796-9c70-05c5d44e0ead,RATTLESNAKE,cont,15,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range21_modecont_sensorsentinel-2,ee7b721d-f1fc-4538-be88-abd2873b2177,RATTLESNAKE,cont,21,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range30_modecont_sensorsentinel-2,175ab143-aef9-4742-9aef-03bd5302b8f9,RATTLESNAKE,cont,30,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range45_modecont_sensorsentinel-2,96eee87a-7abc-4d60-85c5-195edc11631c,RATTLESNAKE,cont,45,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range60_modecont_sensorsentinel-2,a33b78b5-889a-4ba8-a6ac-c33343ff18f0,RATTLESNAKE,cont,60,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range90_modecont_sensorsentinel-2,727337df-379c-4455-a756-32c2c2bd5562,RATTLESNAKE,cont,90,sentinel-2,success,complete
RATTLESNAKE_date2020-12-28_range5_modecont_sensorlandsat,71a73122-f50f-443b-a5de-2717dd3e0765,RATTLESNAKE,cont,5,landsat,success,failed
RATTLESNAKE_date2020-12-28_range10_modecont_sensorlandsat,bddd4a5a-ec56-49d2-aa3a-990a0f5633b7,RATTLESNAKE,cont,10,landsat,success,complete
RATTLESNAKE_date2020-12-28_range15_modecont_sensorlandsat,fb1194cd-637c-4133-847e-529ca5be3666,RATTLESNAKE,cont,15,landsat,success,complete
RATTLESNAKE_date2020-12-28_range21_modecont_sensorlandsat,0cd70891-2b82-44e8-af7e-f0167b110b13,RATTLESNAKE,cont,21,landsat,success,complete
RATTLESNAKE_date2020-12-28_range30_modecont_sensorlandsat,4a568e07-db5a-4340-8c9d-4bc8de49bf26,RATTLESNAKE,cont,30,landsat,success,complete
RATTLESNAKE_date2020-12-28_range45_modecont_sensorlandsat,fafc34d1-f64c-4408-933f-b6639e37ca19,RATTLESNAKE,cont,45,landsat,success,complete
RATTLESNAKE_date2020-12-28_range60_modecont_sensorlandsat,1eb6b453-6b14-4d33-b83d-eca299421b58,RATTLESNAKE,cont,60,landsat,success,complete
RATTLESNAKE_date2020-12-28_range90_modecont_sensorlandsat,beb68bb3-a356-4398-b688-0c8a64dbc4eb,RATTLESNAKE,cont,90,landsat,success,complete
SCORPION_date2020-05-31_range5_modealarm_sensorsentinel-2,655468e5-f8b3-498d-b0d5-8163d4a5e285,SCORPION,alarm,5,sentinel-2,success,complete
SCORPION_date2020-05-31_range10_modealarm_sensorsentinel-2,805f0cb0-7b4d-456e-af32-1e91b1b1e691,SCORPION,alarm,10,sentinel-2,success,complete
SCORPION_date2020-05-31_range15_modealarm_sensorsentinel-2,77a9700d-4bab-429e-8402-d9927ab414dd,SCORPION,alarm,15,sentinel-2,success,complete
SCORPION_date2020-05-31_range21_modealarm_sensorsentinel-2,16e884e2-e481-4d5c-b1eb-2bf85108ac2a,SCORPION,alarm,21,sentinel-2,success,complete
SCORPION_date2020-05-31_range30_modealarm_sensorsentinel-2,10a28710-128d-4b5c-a732-308645b319bb,SCORPION,alarm,30,sentinel-2,success,complete
SCORPION_date2020-05-31_range45_modealarm_sensorsentinel-2,2ab10bb9-ee3f-419d-ac89-c34079b7d6d6,SCORPION,alarm,45,sentinel-2,success,complete
SCORPION_date2020-05-31_range60_modealarm_sensorsentinel-2,f97af24f-5cd3-4c76-8712-95b357e6040e,SCORPION,alarm,60,sentinel-2,success,complete
SCORPION_date2020-05-31_range90_modealarm_sensorsentinel-2,2d0793ab-a1d7-494a-958a-2aa622e4576e,SCORPION,alarm,90,sentinel-2,success,complete
SCORPION_date2020-05-31_range5_modealarm_sensorlandsat,602f87e2-89de-4b3a-9284-b4ac7bfd85c7,SCORPION,alarm,5,landsat,success,complete
SCORPION_date2020-05-31_range10_modealarm_sensorlandsat,3e320e9a-811d-4854-8ef7-c7119d52e4bc,SCORPION,alarm,10,landsat,success,complete
SCORPION_date2020-05-31_range15_modealarm_sensorlandsat,912ac03c-fc97-415e-9ab3-a993d143924b,SCORPION,alarm,15,landsat,success,complete
SCORPION_date2020-05-31_range21_modealarm_sensorlandsat,845a1b8a-072d-43b9-89af-bf8e58210bc9,SCORPION,alarm,21,landsat,success,complete
SCORPION_date2020-05-31_range30_modealarm_sensorlandsat,96cade97-a409-40be-93ec-3d16a216343b,SCORPION,alarm,30,landsat,success,complete
SCORPION_date2020-05-31_range45_modealarm_sensorlandsat,d91b64e3-bb09-4db3-9426-4520018c240e,SCORPION,alarm,45,landsat,success,complete
SCORPION_date2020-05-31_range60_modealarm_sensorlandsat,fce425c2-a552-4479-a0fc-25f22edff888,SCORPION,alarm,60,landsat,success,complete
SCORPION_date2020-05-31_range90_modealarm_sensorlandsat,f0b4edd5-fd69-4e2b-860f-1b01ea31f1f2,SCORPION,alarm,90,landsat,success,complete
SCORPION_date2020-06-05_range5_modecont_sensorsentinel-2,bcb8424a-b5ba-4da6-9285-4f060edc7cfb,SCORPION,cont,5,sentinel-2,success,complete
SCORPION_date2020-06-05_range10_modecont_sensorsentinel-2,4d04b565-1290-4d0f-9220-b9cefc00e40f,SCORPION,cont,10,sentinel-2,success,complete
SCORPION_date2020-06-05_range15_modecont_sensorsentinel-2,81172117-4bdb-44bd-8eb5-90bbb1e17009,SCORPION,cont,15,sentinel-2,success,complete
SCORPION_date2020-06-05_range21_modecont_sensorsentinel-2,1b61675b-8a8f-4b81-b5bc-849af1fe1bab,SCORPION,cont,21,sentinel-2,success,complete
SCORPION_date2020-06-05_range30_modecont_sensorsentinel-2,085a8abf-72ca-4091-8b32-43cbbca52363,SCORPION,cont,30,sentinel-2,success,complete
SCORPION_date2020-06-05_range45_modecont_sensorsentinel-2,9c047224-c68a-4e13-8ed4-d547b69a5190,SCORPION,cont,45,sentinel-2,success,complete
SCORPION_date2020-06-05_range60_modecont_sensorsentinel-2,9e1b155e-e338-41c1-9d7c-9c5d9f07f439,SCORPION,cont,60,sentinel-2,success,complete
SCORPION_date2020-06-05_range90_modecont_sensorsentinel-2,1fafce68-a74d-44d3-86ef-d712e02e4d28,SCORPION,cont,90,sentinel-2,success,complete
SCORPION_date2020-06-05_range5_modecont_sensorlandsat,bed134ea-29d2-4576-9fcb-08cbf8e4bb04,SCORPION,cont,5,landsat,success,complete
SCORPION_date2020-06-05_range10_modecont_sensorlandsat,54436408-058f-44db-8571-335f944b25d6,SCORPION,cont,10,landsat,success,complete
SCORPION_date2020-06-05_range15_modecont_sensorlandsat,cabe61c5-b825-4cb6-92f0-20bf4763b760,SCORPION,cont,15,landsat,success,complete
SCORPION_date2020-06-05_range21_modecont_sensorlandsat,4a1923db-0bc8-4916-bc81-a36508821116,SCORPION,cont,21,landsat,success,complete
SCORPION_date2020-06-05_range30_modecont_sensorlandsat,6078c385-3794-4aed-b5ff-7471859846c5,SCORPION,cont,30,landsat,success,complete
SCORPION_date2020-06-05_range45_modecont_sensorlandsat,32b4d03a-1abe-4911-9549-57ad6c6e248b,SCORPION,cont,45,landsat,success,complete
SCORPION_date2020-06-05_range60_modecont_sensorlandsat,2b100b7c-586f-4e91-86f2-fab79c92a5dd,SCORPION,cont,60,landsat,success,complete
SCORPION_date2020-06-05_range90_modecont_sensorlandsat,e535fc87-ac0b-4184-80e8-c97e6c01dc80,SCORPION,cont,90,landsat,success,complete
MORAINE_date2020-08-21_range5_modealarm_sensorsentinel-2,6892deb9-9c87-4bac-89da-f9a45fc86005,MORAINE,alarm,5,sentinel-2,success,complete
MORAINE_date2020-08-21_range10_modealarm_sensorsentinel-2,71f20558-3285-4833-a11f-782deb0351ed,MORAINE,alarm,10,sentinel-2,success,complete
MORAINE_date2020-08-21_range15_modealarm_sensorsentinel-2,6a7b4c2b-e2fc-4f3a-b514-77682808dc0c,MORAINE,alarm,15,sentinel-2,success,complete
MORAINE_date2020-08-21_range21_modealarm_sensorsentinel-2,3b6c8c1f-857b-40cb-977b-f345939332af,MORAINE,alarm,21,sentinel-2,success,complete
MORAINE_date2020-08-21_range30_modealarm_sensorsentinel-2,a59b023e-2463-4126-9014-9f4090b9e936,MORAINE,alarm,30,sentinel-2,success,complete
MORAINE_date2020-08-21_range45_modealarm_sensorsentinel-2,b83e306b-c347-4a97-b5fd-2882d3d81ebc,MORAINE,alarm,45,sentinel-2,success,complete
MORAINE_date2020-08-21_range60_modealarm_sensorsentinel-2,cfc74fb1-b432-487a-9a7a-377bd5e6ff31,MORAINE,alarm,60,sentinel-2,success,complete
MORAINE_date2020-08-21_range90_modealarm_sensorsentinel-2,cc1b1000-2f17-40a1-968b-3bbdeb28fb57,MORAINE,alarm,90,sentinel-2,success,complete
MORAINE_date2020-08-21_range5_modealarm_sensorlandsat,d9a1f44e-24d2-4e9b-a9f4-f90a8f267899,MORAINE,alarm,5,landsat,success,failed
MORAINE_date2020-08-21_range10_modealarm_sensorlandsat,4c976ea0-6957-4c4d-b6c1-257ee2f7da76,MORAINE,alarm,10,landsat,success,complete
MORAINE_date2020-08-21_range15_modealarm_sensorlandsat,febdb33e-b831-461a-8076-c89aa80a1379,MORAINE,alarm,15,landsat,success,complete
MORAINE_date2020-08-21_range21_modealarm_sensorlandsat,cdbd302a-deff-4c63-974c-0c18ce28bed5,MORAINE,alarm,21,landsat,success,complete
MORAINE_date2020-08-21_range30_modealarm_sensorlandsat,eb876ba2-c64b-4f1d-91e0-a005487c9eeb,MORAINE,alarm,30,landsat,success,complete
MORAINE_date2020-08-21_range45_modealarm_sensorlandsat,f8851c73-e0f9-43e1-8981-a222bd9d3b09,MORAINE,alarm,45,landsat,success,complete
MORAINE_date2020-08-21_range60_modealarm_sensorlandsat,d120b3a0-3bed-491f-b6bb-05073a44e3af,MORAINE,alarm,60,landsat,success,complete
MORAINE_date2020-08-21_range90_modealarm_sensorlandsat,ab8cf006-070b-4eee-bbf8-8be7df75914b,MORAINE,alarm,90,landsat,success,complete
MORAINE_date2020-12-29_range5_modecont_sensorsentinel-2,bc9f70a8-a85a-4446-96c9-6135f6ca5be9,MORAINE,cont,5,sentinel-2,success,complete
MORAINE_date2020-12-29_range10_modecont_sensorsentinel-2,ee091e84-7d60-4f22-8e69-beccf3e73d44,MORAINE,cont,10,sentinel-2,success,complete
MORAINE_date2020-12-29_range15_modecont_sensorsentinel-2,957c6372-6dd9-465d-bcc6-cd5fb811afdb,MORAINE,cont,15,sentinel-2,success,complete
MORAINE_date2020-12-29_range21_modecont_sensorsentinel-2,ff2d06ee-e77d-4ae8-8c27-9944743d16ba,MORAINE,cont,21,sentinel-2,success,complete
MORAINE_date2020-12-29_range30_modecont_sensorsentinel-2,5911653b-2aaa-4071-b9c8-ff21a2b997d8,MORAINE,cont,30,sentinel-2,success,complete
MORAINE_date2020-12-29_range45_modecont_sensorsentinel-2,8e587a7e-88a2-4d4f-aa8c-01155b7edbf3,MORAINE,cont,45,sentinel-2,success,complete
MORAINE_date2020-12-29_range60_modecont_sensorsentinel-2,a7bcb962-0346-43b7-9c18-9f69b904ea06,MORAINE,cont,60,sentinel-2,success,complete
MORAINE_date2020-12-29_range90_modecont_sensorsentinel-2,38fb19d5-6c9f-47fe-9c70-833131788b41,MORAINE,cont,90,sentinel-2,success,complete
MORAINE_date2020-12-29_range5_modecont_sensorlandsat,79c541e2-841e-4e54-ac61-220ae7d5c5bb,MORAINE,cont,5,landsat,success,complete
MORAINE_date2020-12-29_range10_modecont_sensorlandsat,8ceb987b-42cb-4414-90db-defc311b749a,MORAINE,cont,10,landsat,success,complete
MORAINE_date2020-12-29_range15_modecont_sensorlandsat,7e29c3fd-8d6c-4a4b-987a-4c2796d674e2,MORAINE,cont,15,landsat,success,complete
MORAINE_date2020-12-29_range21_modecont_sensorlandsat,bef73717-73ee-4f08-b5cf-9efaaae3c4c9,MORAINE,cont,21,landsat,success,complete
MORAINE_date2020-12-29_range30_modecont_sensorlandsat,b9a7422d-4f80-4b1a-811a-91f5e0b55084,MORAINE,cont,30,landsat,success,complete
MORAINE_date2020-12-29_range45_modecont_sensorlandsat,1ffb2850-7791-410d-adc3-f5aa0a83cb64,MORAINE,cont,45,landsat,success,complete
MORAINE_date2020-12-29_range60_modecont_sensorlandsat,0cce57b9-8a9f-4168-994f-d9cb13cfe87f,MORAINE,cont,60,landsat,success,complete
MORAINE_date2020-12-29_range90_modecont_sensorlandsat,879b06ee-f531-4a5d-a8f0-b910ed992ced,MORAINE,cont,90,landsat,success,complete
IVANPAH_date2020-06-22_range5_modealarm_sensorsentinel-2,0029c6be-cf41-44cd-8fa6-229d736a2de5,IVANPAH,alarm,5,sentinel-2,success,complete
IVANPAH_date2020-06-22_range10_modealarm_sensorsentinel-2,c5bcf5fc-af77-440b-8dd9-304d5d074c21,IVANPAH,alarm,10,sentinel-2,success,complete
IVANPAH_date2020-06-22_range15_modealarm_sensorsentinel-2,7dc2907a-1fb1-453a-b065-a761d6b6bc6b,IVANPAH,alarm,15,sentinel-2,success,complete
IVANPAH_date2020-06-22_range21_modealarm_sensorsentinel-2,6015809d-b9b5-49dc-a6a6-6af8fa85e735,IVANPAH,alarm,21,sentinel-2,success,complete
IVANPAH_date2020-06-22_range30_modealarm_sensorsentinel-2,bc76a675-a3ab-47f8-96c6-bfd377d49dbd,IVANPAH,alarm,30,sentinel-2,success,complete
IVANPAH_date2020-06-22_range45_modealarm_sensorsentinel-2,87a7e250-3b87-440c-b077-49990948c47e,IVANPAH,alarm,45,sentinel-2,success,complete
IVANPAH_date2020-06-22_range60_modealarm_sensorsentinel-2,08eae265-1428-4967-a097-26b23ffbb200,IVANPAH,alarm,60,sentinel-2,success,complete
IVANPAH_date2020-06-22_range90_modealarm_sensorsentinel-2,343b9866-d80b-44db-a770-7f7c48fd44c3,IVANPAH,alarm,90,sentinel-2,success,complete
IVANPAH_date2020-06-22_range5_modealarm_sensorlandsat,0ca8fe7b-3302-439a-b96e-71ed513d9dcf,IVANPAH,alarm,5,landsat,success,failed
IVANPAH_date2020-06-22_range10_modealarm_sensorlandsat,46b063d5-9daa-4608-893d-e44751fb1422,IVANPAH,alarm,10,landsat,success,complete
IVANPAH_date2020-06-22_range15_modealarm_sensorlandsat,4e30a081-df12-464f-8c77-6f7040fd0799,IVANPAH,alarm,15,landsat,success,complete
IVANPAH_date2020-06-22_range21_modealarm_sensorlandsat,e0a84db0-332a-43b6-9fe4-cb6d4686bb3a,IVANPAH,alarm,21,landsat,success,complete
IVANPAH_date2020-06-22_range30_modealarm_sensorlandsat,5242f6d5-04b1-4caa-b593-a730f4bfda35,IVANPAH,alarm,30,landsat,success,complete
IVANPAH_date2020-06-22_range45_modealarm_sensorlandsat,affdd996-acac-464d-86bb-7315ea87aa0b,IVANPAH,alarm,45,landsat,success,complete
